,member_id,company_id,year_from,title,company_name
11606,238127720,4938906.0,2015.0,Founder & CEO,Nomadic
11607,238128581,8642336.0,2013.0,"Cofounder, Head of Product",Astro HQ
11608,238165547,4525041.0,2004.0,Co-Founder & CMO,SugarCRM
11609,238175663,138027.0,2014.0,"Co-founder, Chief Product Officer",BeeswaxIO
11610,238181114,1672478.0,2001.0,CEO Founder,ComplyChain
11611,238192081,4210120.0,1997.0,"CEO, Founder","Spectrum K12 School Solutions, Inc."
11612,238238612,88866433.0,2021.0,Founder / CEO,dope.security
11613,238239801,8224756.0,2009.0,Co-Founder and CTO,JumpSoft Inc.
11614,238269783,10605873.0,2002.0,"Founder, Director, CSO",Cellectar Biosciences
11615,238281942,3349347.0,2010.0,Founder,Graymatter LLC
11616,238288305,7431639.0,2010.0,Co-Founder and CEO,Root-One
11617,238293287,24314509.0,2000.0,Founder,Version One Labs
11618,238297121,12883089.0,2019.0,Founder,Smackdown Digital
11619,238303245,3497926.0,2010.0,Co-founder,"GazeHawk, Inc."
11620,238318639,6019705.0,2011.0,"Founder, President, CEO",Outside Interactive
11621,238351328,7535883.0,1996.0,"Founder, President, C.E.O., Chairman of the Board","Pure Health Solutions, Inc."
11622,238353101,124170.0,1999.0,Chief Technology Officer / VP of Technology / Co-Founder,Batanga
11623,238366296,1113557.0,2013.0,Chief Business Officer & Founder,ZeroFOX
11624,238457436,5530672.0,2002.0,Co-Founder and Chief Architect,Meru Networks
11625,238477656,12342970.0,2017.0,CEO & Founder,Fox Robotics
11626,238486632,8279096.0,2012.0,Founder,"Lazerfish, LLC"
11627,238497316,2461269.0,2009.0,Founder,The Relationship Capital Co.
11628,238499416,3687285.0,1997.0,"Co-Founder, Co-Owner",ISCA TECNOLOGIAS Ltda
11629,238511200,2786282.0,2013.0,Founder and President,"Tempo Bioscience, Inc"
11630,238520857,1343536.0,2012.0,Founder and CEO,xSi Semiconductors Pvt Ltd
11631,238528226,9491198.0,1979.0,CEO & Founder,Financial Database Services
11632,238538224,5194317.0,1996.0,"Co-Founder & CTO, Strategy.com",MicroStrategy
11633,238552187,32589825.0,2020.0,"Founder & CTO, COO",Pulsar Bio
11634,238574368,6135790.0,1996.0,"Co- Founder, Vice President",Extreme Networks Inc.
11635,238612054,5024185.0,2007.0,Founder/Director,"MetaJure, Inc."
11636,238627220,24301418.0,2018.0,"Co-founder, COO/CPO",Skan.ai
11637,238631748,1538976.0,2019.0,Co-Founder,Confidential (In stealth mode)
11638,238633606,88837604.0,2022.0,Chief Executive Officer and Co-Founder,Kyron Learning
11639,238634940,8867539.0,2011.0,"Co-Founder, VP Structures",Aerovelo Inc.
11640,238647393,6096593.0,2005.0,CTO & Co-Founder,Encycle
11641,238650371,4347342.0,2006.0,Co-Founder / Business Development and Marketing Manager,Semprus BioSciences
11642,238666303,24361116.0,2019.0,"Director, Founder",IdeaHop
11643,238672922,10899684.0,2015.0,Co-Founder & CEO,VendorHawk
11644,238677305,25601089.0,2019.0,Co-Founder and CEO,"Cambium Biomaterials, Inc."
11645,238695287,4281072.0,2009.0,Founder / Engineering Director,Smart & Green 2030 Research Associates - SG2030 LLC.
11646,238730816,31136410.0,2020.0,President and Co-founder,Savvy Reading
11647,238731590,28727458.0,2020.0,Founder and Rock Star Facilitator,HIFI Labs
11648,238742420,10409433.0,2014.0,Co-founder & Software Architect,47Billion
11649,238762214,425904.0,2006.0,"Founder, President & CEO","BrandX Games, LLC"
11650,238762656,31237874.0,2021.0,Technical Co-Founder,Terra Autonomy
11651,238799085,856249.0,2009.0,Founder and Principal,Halo Rehab and Fitness
11652,238808412,1269823.0,2001.0,Founder & CEO,"PhoChron, Inc."
11653,238813094,25816811.0,2020.0,Founder,Gearbeta
11654,238815894,10581735.0,2008.0,Founder & CEO,Rhythm Services Network
11655,238831757,2808865.0,2016.0,"Founder, Chief Technology Officer",TrueCare24
11656,238834025,44704107.0,2015.0,Consultant/contractor reporting to founders,SWEETVINYL INC
11657,238844743,1151379.0,2007.0,"Co-Founder, CTO and Board Member",Polara Golf
11658,238854732,5244773.0,2000.0,Co-Founder & VP Government & Academics,Micoy
11659,238885125,3654303.0,1995.0,V.P. Engineering and Co-founder,"IronWood Technologies, Inc."
11660,238891482,8905815.0,2009.0,Founder / CEO,Agora Technologies Inc
11661,238898825,11731381.0,2017.0,Co-Founder,Daydream Developers
11662,238906583,11797994.0,2015.0,Founder/Advisor,Regentys
11663,238909446,3252082.0,2011.0,"Founder and Lead, Google Brain (Deep Learning) project",Google
11664,238929869,3422849.0,2012.0,Co-founder and CEO,GraphSQL
11665,238944320,3930794.0,2003.0,Founder and Chief Architect,SQLstream
11666,238949734,10859385.0,2001.0,CTO & Co-Founder,Kirusa
11667,238949750,88629808.0,2022.0,Co-Founder,Tauroi Technologies
11668,238950386,5644362.0,2013.0,Founder & Chairman,WyshMe
11669,238958221,23022944.0,2018.0,Chief Technology Officer & Co-Founder,AWE Technologies LLC
11670,238978680,88627179.0,2022.0,Founder - Chief Blockchain Officer,LayerN IO
11671,238981069,9889802.0,2009.0,CEO & Founder,Trash Amps LLC
11672,239026567,24352951.0,2017.0,Co-Founder,"Countertrace, LLC"
11673,239060115,11037352.0,2014.0,Co-Founder,Kodiak Data
11674,239084653,1188466.0,2009.0,Co-founder and CEO,Primus Power
11675,239126754,11112591.0,2016.0,Founder,Hunter Research Group LLC
11676,239152509,10753348.0,2019.0,Founder and Engineer,Magna-Power Electronics
11677,239161630,10246879.0,2002.0,Founder,"DreamTest Software, Inc."
11678,239179160,11622289.0,2016.0,Founder & Principal,Bering Advisors
11679,239212557,10416204.0,2006.0,"CEO, Founder",7signal Ltd
11680,239223589,30280594.0,2020.0,Co-Founder,Assemble
11681,239238643,4783491.0,2001.0,Principal and Co-Founder,bNimble technologies
11682,239245994,8238433.0,2006.0,Founder - President (past),"LogicMark, LLC"
11683,239255086,1800383.0,1994.0,Chief Technology Officer and Founder,Combinent Biomedical Systems
11684,239255752,1077300.0,2010.0,"Managing Director, Founder",Zilowatt.org
11685,239282549,2056108.0,2001.0,Co-founder/ Director of Eng/ architect,Cariden Technologies
11686,239335759,1128809.0,2009.0,"Founder, composer, vocalist, pianist, guitarist, banjo(ist)",Pocket Panda
11687,239349115,6477273.0,2014.0,Founder,ezpz
11688,239350848,459649.0,2000.0,"Co-CEO, Board Member, and Founder",Backchannelmedia
11689,239353727,11543712.0,2015.0,Founder and CEO,Repair X
11690,239353980,11697727.0,2017.0,Demystifier & Co-Founder,Tesuto
11691,239356088,7159471.0,1995.0,"CTO, co-founder",Radnet
11692,239356285,30197437.0,2020.0,Founder,Emerging Tech Solutions Institute
11693,239421028,10665563.0,2007.0,"Co-founder, CTO",Scayl
11694,239456955,4045399.0,1999.0,Co-Founder and GM Software,SkyStream Networks
11695,239464905,10006376.0,2006.0,Chairman and Co-Founder,ROADLOK
11696,239465476,5494176.0,2008.0,Principal Engineer & Founder,MountainLogic
11697,239482150,91858.0,2011.0,"Co-Founder, Data-Mining Expert",BlueTail (Acquired by Salesforce.com)
11698,239519324,6647493.0,2007.0,"Founder, Consultant and Incubator",Kramian Inc
11699,239537413,11938426.0,2017.0,Founder & Program Director,CyberDefenders Program
11700,239567678,88092551.0,2013.0,CEO & Founder,VonMercier Inc.
11701,239588386,11862766.0,2022.0,Founder,Stealth Startup
11702,239606963,9224583.0,2013.0,Co-Founder,Arevo Labs
11703,239607006,3664569.0,2010.0,Founder and CEO,iN4P
11704,239613387,4626061.0,2017.0,"Co-founder & CEO, Stealth Startup",Stealth-mode Startup
11705,239622505,7949895.0,2006.0,"Founder, CEO, CTO","PixBlitz Studios, Inc."
11706,239624810,21812647.0,2015.0,Co-Founder,Office365Mon.Com
11707,239648060,8864743.0,2000.0,CTO (co-founder),Alarm.com
11708,239673752,834536.0,2009.0,Founder & Creative Director,"HANDHOLD ADAPTIVE, LLC"
11709,239690010,5314589.0,2009.0,Founder and CEO,Motiv Power Systems
11710,239695559,10806937.0,1995.0,"President, COO & Co-founder",USWeb / CKS
11711,239697618,7272117.0,2008.0,Vice President Of Product Development - Founder,Relay Fitness Group
11712,239702294,5247484.0,2013.0,Co Founder and CEO,MyNewsStudio
11713,239714993,5937465.0,2004.0,Founder,"Ohana Companies, LLC"
11714,239760524,4507933.0,2014.0,Co-Founder,"SafestHires, Inc."
11715,239769970,12614575.0,2018.0,Founder and President,Intelligent Data Insights - iDi
11716,239792684,12809889.0,2019.0,Co-Founder & Chief Technology Officer,Builder [X]
11717,239816759,8652889.0,2015.0,Founder & CEO,A/IG
11718,239817850,4339165.0,1999.0,"Co-Founder, Creative Director",Stanton Street
11719,239826988,8703373.0,2014.0,President and Founder,Arubasoft Inc.
11720,239829466,81862668.0,2021.0,Founder and Managing Partner,MAI Multi-Asset Investments
11721,239829763,9054087.0,1999.0,Co-Founder / COO / Directeur-General,Alafolie.com SA
11722,239846156,3520415.0,2006.0,"Acting CEO, Chief Technology Officer, Co-founder",GelTech Solutions
11723,239866797,9689508.0,2012.0,iOS Developer / Co-founder,Swipe Development Inc.
11724,239912556,22878011.0,2019.0,Founder,OneCommons
11725,239916903,11941105.0,2018.0,Co-Founder & CTO,fiduscript (fiduscript.com)
11726,239917450,9812864.0,2014.0,Co-Founder,"Janitor, Ltd."
11727,239941396,6535759.0,2012.0,"Founder, Consultant",Kool Tek
11728,239965109,33276907.0,2021.0,"Founder, Software Engineer, Music Producer and Artist",Boudreaux Technology LLC
11729,239967691,3988071.0,2008.0,Founder and formally Chief Operating Officer,Solar Pool Technologies Inc.
11730,240005261,6321996.0,1993.0,Founder,ERC Dataplus
11731,240012760,11540407.0,2018.0,Co-Founder,Stealth Startup
11732,240016071,10615647.0,2016.0,Founder & CEO,8th Wall
11733,240028044,9951949.0,2005.0,Co-Founder,FairwayPro
11734,240074883,1114101.0,2007.0,Co-founder,CLZ Concepts (aquired by Zynga)
11735,240083829,3805341.0,2014.0,Co-Founder and CEO,Inboard Technology
11736,240091441,28422818.0,2017.0,"Co-founder, Chief Scientific Officer and President of Research",Q32 Bio Inc.
11737,240102640,9011032.0,2009.0,Co-founder & President,Authentic8
11738,240191829,10895270.0,2016.0,Co-Founder and Managing Director,Sports Innovation Lab
11739,240199288,11030477.0,2013.0,"SFH Board Director, Founder & Advisor SFH Gardens, & Sunflower Run Director",Sunflower Hill (Nonprofit)
11740,240203324,4707333.0,2006.0,Founder & CEO,"Subjective Metrics, Inc. (acquired by Bridgepoint Education)"
11741,240218637,6355780.0,2013.0,CTO & Co-Founder,Entryless
11742,240250027,11862766.0,2020.0,Founder (Healthtech) & Product Advisor,Stealth Startup
11743,240261965,89082637.0,2022.0,Co-founder and Chief Scientist,"Camellia, Inc."
11744,240281848,653380.0,1993.0,CTO / Co-founder,Virage
11745,240299564,28027997.0,2019.0,Co-Founder,Fourth House Creative
11746,240339231,84194632.0,2021.0,Co-Founder & Chief Product Officer,CICIL Home
11747,240361056,5285442.0,2007.0,"Board Director, Co-Founder",Microenergy Credits
11748,240361073,1014145.0,2013.0,Co-Founder,HealthSherpa
11749,240363142,10629148.0,2015.0,"Founder, CEO",CredEd
11750,240377328,12343530.0,2017.0,"Founder & Principal Consultant - DevOps, Cloud Computing, Software Engineering Services","Autonomicsoft Solutions, LLC"
11751,240379932,12942122.0,2007.0,"CEO, Founder, Operations Manager",Labyrinth Corporation
11752,240385358,57052342.0,2021.0,Co-Founder and Chief Product Officer,Spring Free EV
11753,240388365,9656688.0,1999.0,Co-founder,37signals
11754,240394105,83884730.0,2012.0,Founder and Chief Executive Officer,"SS Power Technology, LLC"
11755,240403616,24692056.0,2019.0,Founder,StatiqCms
11756,240406021,4777234.0,2014.0,Co-Founder,NIGHTSTAR THERAPEUTICS
11757,240425395,11784846.0,2017.0,Founder,DevSweet
11758,240430151,1138001.0,2009.0,Co-founder and Board Member,Price Intelligently
11759,240464908,31643679.0,2020.0,CTO & Co-Founder,Truentity Health
11760,240479040,4276942.0,2013.0,Co-founder,Scissorsfly
11761,240493656,11487735.0,2016.0,Co-Founder & CTO,Rocket (getrocket.com)
11762,240500838,7135772.0,1997.0,Founder/CFO,Reflex Communications
11763,240528552,32538399.0,2008.0,"Investor, Founder, Board Member & Strategic Advisor (Startups)",TekC Ventures
11764,240529358,4715851.0,2012.0,"Founder, EVP Products","WebAction, Inc. (Striim)"
11765,240535008,3229919.0,2012.0,Founder and Director,Ultravisual
11766,240572515,3252082.0,2018.0,Product Manager - Area 120 “Founder”,Google
11767,240573908,4375098.0,1997.0,COO and Founder,Simply Wireless
11768,240577993,7412128.0,2015.0,Founder & CEO,Runchkins
11769,240578505,1602353.0,2006.0,Software Developer / Co-Founder,WebNotes (now: Crocodoc)
11770,240593900,11019584.0,2014.0,Co-Founder and CTO,Vexata
11771,240601838,8892520.0,1997.0,Co-Founder,"Actuality Systems, Inc."
11772,240634082,3613680.0,2001.0,"Co-Founder, Principal Consultant",Intelligent Results
11773,240686350,7484960.0,2009.0,CEO & Founder,Rooftop Green Works
11774,240708719,3346429.0,2006.0,"Vice President Embedded Systems, Co-Founder and other roles",Grid Net
11775,240717030,9683428.0,2001.0,Founder and Chairman,Firetide
11776,240729012,6944357.0,2018.0,Founder,DKR LLC
11777,240745776,6078253.0,2010.0,Founder,Otto Williams Design
11778,240765629,88979970.0,2022.0,Founder & Managing Partner,SPRIG Equity
11779,240768640,603680.0,2012.0,"Co-Founder, Managing Director",VentureHealth
11780,240785503,902013.0,2012.0,Co-founder and Senior Creative Advisor,"Rivet Radio, Inc."
11781,240881328,7276230.0,2011.0,Co-Founder,Resiliency Project
11782,240900354,9630260.0,2008.0,Co Founder,Falling Whistles
11783,240911218,7465184.0,2005.0,Founder,"ReconRobotics, Inc."
11784,240941211,30879145.0,2020.0,Founder,Paklaunch.com
11785,240973853,11940736.0,2005.0,Founder,The STM Group
11786,240999871,11234247.0,2014.0,"Game Experience Designer, Founder",WILL POWER GAMES LLC
11787,241000903,4915272.0,2008.0,Consultant / Co-Founder,NeuWave Medical
11788,241001112,82598747.0,2016.0,Co-Founder,ONOUREM
11789,241043327,5642092.0,2012.0,COO & Co-Founder,Wormhole Games
11790,241058124,4063591.0,2003.0,"Co-founder & VP, Chief Scientist RF Design",S5 Wireless Inc.
11791,241077349,33542657.0,2021.0,Founder and CEO,Tahmasbi Saki Foundation
11792,241086823,7848033.0,1999.0,President & Co-Founder,Palio+Ignite
11793,241090729,7305490.0,2013.0,"Founder, Chief Executive & Technology Officer","RoosterBio, Inc"
11794,241139971,1570520.0,2014.0,Founder and CEO,Cognito Networks
11795,241150546,760721.0,2000.0,Founder,Hatteras Networks
11796,241155933,24199577.0,2019.0,Founder and CEO,Catapult Consulting LLC of Arkansas
11797,241161546,10369560.0,2009.0,Founder,RentValet LLC
11798,241184316,13021907.0,2019.0,Co-Founder and CTO,10xfinders
11799,241188348,10663802.0,2008.0,CEO and Co-Founder,Vectorwise
11800,241189610,20828.0,2013.0,Co-founder CEO,BirdEye Inc.
11801,241193680,12673579.0,2018.0,Founder and President,Launch Technology Consulting
11802,241211356,11954983.0,2011.0,Founder and Chair,Exponential Medicine
11803,241244405,8236218.0,2007.0,Cofounder & Creative,Legitimate Hero
11804,241262123,448124.0,2013.0,"Chief Science Officer, Co-Founder, Interim CEO",AllSeq
11805,241265378,968373.0,2008.0,Advisor - Inventor and Founder - JAGTAG,Hipcricket
11806,241266618,5400569.0,2012.0,Founder & Principal Researcher,ATONATON (formerly MADLAB R&D)
11807,241274574,10389977.0,2012.0,Founder,Small Farm Fresh
11808,241282462,26985988.0,2019.0,CEO & Co-Founder,"TakkaCor Technologies, Inc."
11809,241299200,9430690.0,2016.0,Co-Founder,fuzzy
11810,241299647,11880607.0,1999.0,"Founder, Director of User Experience",Terrascope
11811,241315759,65073692.0,2011.0,"Co-Founder, Chief Science Officer","ReVivo Medical, Inc."
11812,241320239,33750371.0,2021.0,CTO and Co-founder,Perform
11813,241321100,346158.0,2013.0,Director of Research and Co-Founder,"BreviTest Technologies, LLC"
11814,241335291,4294347.0,2006.0,Co-Founder / Architect / Advisor,Seeks
11815,241342290,88443249.0,1999.0,Founder & CEO,"Car Stereo Connection, LLC"
11816,241351354,5309927.0,2006.0,Product Development and Co-founder,"Metrix4Media, LLC."
11817,241355292,5633764.0,1993.0,Founder and Director,Carl and Ruth Shapiro Family National Center for Accessible Media at WGBH
11818,241359472,2994490.0,2012.0,Co-founder,Untapped Energy
11819,241372334,5588028.0,2006.0,Founder & CEO,"MindBites, Inc."
11820,241380142,102052.0,2001.0,"Co Founder, CEO, VP, SVP",Berkana Wireless
11821,241397608,31908360.0,2020.0,CTO & Co-Founder,"Quinable, Inc."
11822,241417485,31189167.0,2020.0,CEO & Founder,Drennan Innovation
11823,241431600,5563430.0,2006.0,Founder,Moving Average Inc.
11824,241443836,9234890.0,2010.0,Founder/CTO,App.net
11825,241461775,8832246.0,2002.0,Co-Founder and VP,Amicus Therapeutics
11826,241489647,1439413.0,2015.0,Founder,Confetti Kitchen
11827,241510377,5931257.0,2013.0,Co-Founder/ Product Owner & CEO,One Comfort Labs
11828,241519369,5653088.0,2013.0,Founder & CEO,"Walker & Company Brands, Inc."
11829,241540239,30568485.0,2020.0,Co-Founder,Work on Climate
11830,241558456,12494924.0,2018.0,Co-Founder/Advisor,FleetNurse Inc.
11831,241563949,12946125.0,2016.0,Co-Founder & Principal,Product Rebels
11832,241595386,8521843.0,2007.0,"Co-founder, VP Engineering",Livemocha by Rosetta Stone®
11833,241603147,176365.0,2009.0,CEO and Co-Founder,BloomReach Global
11834,241637430,901393.0,2011.0,Product Founder,HelmetHub
11835,241644136,4365741.0,2014.0,Founder,Sigma Computing
11836,241665368,10140850.0,2020.0,Founder and COO at Optum Frontier Therapies,Optum
11837,241668076,12484613.0,2018.0,CTO / Founder,RealTheory
11838,241733800,9148813.0,2006.0,"Founder, President and CEO",Applied Quantum Technologies
11839,241776370,8567619.0,1997.0,"Co-Founder, President,  CEO, Chairman",Lexar Media
11840,241780450,12509270.0,2018.0,Founder,"Bold Diagnostics, Inc"
11841,241795310,27594927.0,2020.0,Co-founder and CTO,"Morair Medtech, LLC"
11842,241795864,88598190.0,2017.0,"Founder, Principal","Shift Space, LLC"
11843,241798588,11030596.0,2022.0,Founder,Stealth Mode
11844,241812903,12904956.0,2011.0,Co-Founder,"KAZONE ART, INC."
11845,241912356,8105175.0,2012.0,Founder & Chief Scientist,"Jibo, Inc."
11846,241948205,9474388.0,2008.0,Co-founder,Fashion Latte Inc.
11847,241950763,82802528.0,2019.0,Co-Founder / CTO,SmartSuite
11848,241979708,5591268.0,2014.0,Co-Founder,Moment
11849,242011963,5405245.0,2010.0,Co-founder & CTO,Mertado.com
11850,242032480,11899626.0,2017.0,Co-Founder,DreamVu Inc.
11851,242037208,2122793.0,2010.0,Co-Founder,Countless Abilities Network
11852,242052248,9120760.0,2012.0,CTO and Co-Founder,ADEX Technologies
11853,242056079,3010571.0,2013.0,"Co-Founder, CEO",Unbounded Robotics
11854,242065226,29729768.0,2018.0,Head of Engineering and Co-founder,WeR.ai
11855,242066295,4496370.0,2012.0,CEO & Co-Founder,"Sistine Solar, Inc."
11856,242111768,30806377.0,2020.0,Co-Founder,Shanti AI
11857,242123684,416644.0,2011.0,"Co-Founder, CTO / Director of Product Development",Beet Analytics Technology
11858,242209898,1789693.0,2008.0,Co-Founder and CTO,"ChangeSet, Inc."
11859,242210758,5950775.0,2012.0,"President, Chief Scientific Officer and Co-founder","OnCore Biopharma, Inc."
11860,242212079,10166409.0,2011.0,Co-Founder,Curoverse
11861,242228495,5579663.0,2012.0,Cofounder & Head of Product,Magneto Inc.
11862,242229475,8002073.0,2013.0,Co-Founder,Amulyte
11863,242242165,8056804.0,2013.0,"Founder, CTO",Jobvention
11864,242247690,2693467.0,2008.0,"President, Founder","tellEmotion, Inc."
11865,242255659,11856977.0,2014.0,Founder & CEO,HOOKED
11866,242260255,89182713.0,2022.0,Co-Founder,7Sierra Group
11867,242265751,32589825.0,2020.0,CEO and Co-Founder,Pulsar Bio
11868,242269314,738870.0,2007.0,Co-Founder and Marketing Director,"Hedonist Artisan Chocolates, LLC"
11869,242269888,23859733.0,2019.0,CEO and Founder - Sol-Go,Sol-Go
11870,242288608,7379447.0,2015.0,Founder,Ready! - Be aware of future traffic hours ahead
11871,242305448,4630747.0,2013.0,Founder,SwiftGist
11872,242329895,2997737.0,2004.0,"Founder, President, CEO, COO and Director",UPEK
11873,242330133,11103456.0,2017.0,Founder,Jeepers Treepers
11874,242344942,10492038.0,2015.0,Founder and Director Of Innovation,Blueprynt International
11875,242372907,5680205.0,2012.0,Co-Founder & COO,Wonder
11876,242404862,725083.0,2005.0,Cofounder & CEO,VoloMedia
11877,242418945,1958248.0,2012.0,Founder,Chatvana
11878,242425982,82909855.0,2021.0,Founder,"Ponderosa.ai, Inc."
11879,242434532,3772925.0,2010.0,Principal & Co-Founder,"ICON Consultants, LLC."
11880,242472005,9202337.0,2005.0,Co-Founder / Owner,Ascentech IT
11881,242499708,11019708.0,2016.0,"CTO, Co-Founder",MicroPhonon
11882,242522384,4079388.0,2009.0,Co-founder & CTO,shopkick
11883,242532343,7948821.0,2011.0,Co-Founder & CTO,PrintUI
11884,242554862,33270469.0,2020.0,Co-founder and Co-CEO,inoui llc
11885,242564724,1189639.0,2011.0,"NY Leadership Committee, Harvard Undergraduate Club Founder, Former Youth Programming Intern",Pencils of Promise
11886,242582595,5195492.0,2013.0,CTO and Co-founder,Mindie
11887,242598205,15828084.0,2004.0,Co-Founder,"Marathon Physical Therapy and Sports Medicine, LLC"
11888,242619766,9049439.0,2016.0,Founder,Acoustic Masterminds
11889,242634479,1130659.0,2010.0,Founder & CEO,"Pluto Media, Inc. (acquired)"
11890,242641222,1606028.0,2004.0,"President, Founder and Chief Science Officer",Cell & Tissue Systems
11891,242649144,7511791.0,2010.0,President & Co-founder ,"PRNDL Development Studios, LLC"
11892,242667343,358009.0,2014.0,Founder and CEO,BabyBit
11893,242670523,10330607.0,2010.0,Co-founder,"chQit, Inc."
11894,242677983,30379825.0,2020.0,Chief Executive Officer and Co-Founder,Ascension Transformation Solutions
11895,242678061,32346564.0,2021.0,"Co-Founder, CEO",iFocus
11896,242688921,2129943.0,2013.0,Founder and Tech Lead,Canopy
11897,242690996,8990111.0,2016.0,President/Director/Co-Founder,Assured Wireless Corporation
11898,242696554,24488914.0,2019.0,Founder,"Deux Life, LLC"
11899,242706508,32618217.0,2011.0,Managing Partner / Founder,Infrared Security LLC
11900,242706554,32068522.0,2020.0,Founder / CEO,Kalliope Health
11901,242722899,8922949.0,2008.0,Co-founder and Chief Architect,Allviant Corporation
11902,242767477,10580530.0,2009.0,CEO & Co-Founder,Miso (sold to Dijit Media)
11903,242769460,8250644.0,2002.0,Founder & CTO,"Luxint, Inc."
11904,242795123,9224583.0,2013.0,"CEO, Co-Founder",AREVO Inc.
11905,242848580,3411875.0,2009.0,Founder,"Great White Software, LLC"
11906,242915318,11545458.0,2004.0,Co-founder,DEAP DESIGN LLC
11907,242915869,372639.0,2011.0,Co-Founder and CEO,Boosted Inc.
11908,242918036,10856229.0,1996.0,Co-founder,Omniture
11909,242950783,4514744.0,2000.0,Founder,SKYBEAM
11910,242953041,10669170.0,2009.0,"CTO, co-founder, board member","CoTweet, Inc"
11911,242975625,11126487.0,2017.0,Co-Founder and President,"Cloudline Group, LLC"
11912,243008778,11863146.0,2015.0,"Founder, President & CEO",vivoo inc.
11913,243031932,9655531.0,1996.0,Co-founder | Wireless Systems Engineer,3Com
11914,243051227,11101682.0,2003.0,Executive Vice President & Co-Founder,"IFS Services, Inc."
11915,243082204,5436678.0,2015.0,"Director of Research and Development, Co-Founder",Mobile Virtual Player
11916,243082483,6846842.0,1974.0,Founder,Darko Inc
11917,243096643,9298744.0,2003.0,Founder and CEO,"Axeda Corporation (now part of ThingWorx™, a PTC Business)"
11918,243101751,11948422.0,2022.0,Founder,Stealth
11919,243122104,852462.0,2012.0,"Founder, Chief Designer, VP of Marketing",HugeMOTO
11920,243129516,1423304.0,2010.0,Founder,"Contour Innovations, LLC"
11921,243130528,3824830.0,2004.0,Founder and CEO,iovation
11922,243133219,4705974.0,2008.0,Co-Founder (acquired by Cloudflare),stopthehacker.com
11923,243146980,8591187.0,2015.0,Founder,Austemper Design Systems Inc
11924,243149350,27564500.0,2018.0,Founder / President,Leading Clear LLC
11925,243189089,89343441.0,2022.0,Founder & CEO TenX-Innovation,TenX-Innovation
11926,243200216,88689091.0,2021.0,Founder and Chief Executive Officer,Atelier Dupont-Madinier
11927,243208444,5206221.0,2013.0,Co-Founder,Markforged
11928,243238957,8930533.0,1997.0,"CTO, Co-Founder",AvantGo
11929,243247329,11138030.0,2014.0,Founder & CEO,"Elucent Medical, Inc."
11930,243295601,5698170.0,2009.0,Founder & CTO,WeMakeItSafer
11931,243313541,603297.0,2003.0,Founder / CEO / Principal Consultant,Vinq
11932,243324641,2514647.0,2009.0,COO & Founder,"Tenrehte Technologies, Inc."
11933,243340308,9063403.0,2007.0,"Co-Founder, Ruby on Rails Developer, System Administrator",Agile Nomads
11934,243392589,7485676.0,2002.0,"Founder, President, CEO","Rainforest Nutritionals, Inc"
11935,243397445,7952307.0,1999.0,"Founder,Chairman, CEO and President",Planet Payment Inc (NASDAQ:PLPM)
11936,243407524,12447184.0,2018.0,Founder,"Inventive Cares, Inc."
11937,243408030,9155070.0,2018.0,"Executive chairman, chief strategy officer, founder",Ayla Networks
11938,243413414,32928540.0,2015.0,Founder,MONO Visual Studio
11939,243414755,11680888.0,2018.0,Co-Founder,Triple.financial
11940,243415093,11012144.0,2015.0,CEO and Co-Founder,Pinscreen
11941,243447671,10621203.0,2015.0,Co-Founder,FliteBrite
11942,243449223,1388111.0,2011.0,"Co-Founder, Software Architect and Developer",Capture Components
11943,243455564,3995002.0,2012.0,Founder & CEO,Sayls Inc
11944,243456356,24568351.0,2019.0,Founder,infx
11945,243457082,4260186.0,2012.0,Co-Founder,SparkDNA Inc
11946,243457127,11094817.0,2008.0,Co-Founder / Owner,"ZIPBUDS, LLC"
11947,243457544,9624572.0,2007.0,Co-Founder and CTO,"FaceKoo, Inc."
11948,243483700,23480900.0,2017.0,CEO & Co-Founder,NeoPhysique
11949,243492134,3610472.0,2010.0,Principal/Founder,IVA Studio
11950,243493778,5016692.0,1997.0,"Co-Founder, Director, Executive Vice President","Mersenne Research, Inc."
11951,243501641,6441362.0,2015.0,Founder/Director of the Global Blade Innovation Center,Envision Energy
11952,243506346,24924646.0,2016.0,Founder PetScrub,PetScrub
11953,243515163,11097802.0,2017.0,CTO and Co-founder,TeachFX
11954,243523536,8542812.0,2012.0,Founder and CEO,LiquidText
11955,243524985,5573327.0,2014.0,General Manager / Founder,Marklex LLC
11956,243530170,5834714.0,2003.0,Founder & CEO,"WaveMaker, Inc."
11957,243534910,3729518.0,2009.0,CEO and Founder,iKaryos Diagnostics
11958,243541009,6128913.0,2000.0,"Co-Founder, Art Director",ELECTRIC ⚡️
11959,243541828,4880598.0,2008.0,Chief Technology Officer and Co-Founder,"Nimbis Services, Inc."
11960,243546082,12632949.0,2018.0,"Lead Mechanical Engineer, Founder - San Francisco Studio",Ronin Product Development Labs
11961,243553233,8286220.0,2009.0,"Senior Director of Engineering, Co-founder","LunarG, Inc."
11962,243560101,9047576.0,2000.0,Founder and President,ArenaNet
11963,243560822,8228757.0,2009.0,"George LeMaitre, MD, Founder",Lemaitre vascular
11964,243580992,11085717.0,2017.0,Co-Founder,ViQi Inc.
11965,243587020,22982946.0,2019.0,Co-Founder,"CANopener Labs, LLC"
11966,243592574,11266074.0,2013.0,Founder,CSpeed Solutions
